Date,USD,EUR,Germany,France,Spain,Italy,GBP,JPY,AUD,NZD,CAD,CHF,SEK,NOK,CZK,PLN,HUF,ILS,ZAR,TRY,RUB,BRL,MXN,CLP,COP,INR,IDR,PHP,THB,MYR,SGD,KRW,TWD,CNY
2013-03-01,50.0,-25.0,100.0,-100.0,-100.0,-100.0,0.0,0.0,50.0,50.0,-100.0,0.0,50.0,-50.0,0.0,50.0,-25.0,0.0,100.0,0.0,-50.0,-100.0,-25.0,0.0,0.0,0.0,0.0,-100.0,75.0,75.0,-100.0,50.0,75.0,0.0
2013-03-08,75.0,-50.0,100.0,0.0,-100.0,-100.0,-25.0,0.0,50.0,0.0,-75.0,0.0,50.0,0.0,-25.0,0.0,50.0,0.0,75.0,0.0,-50.0,-75.0,-25.0,50.0,0.0,-25.0,0.0,-25.0,75.0,75.0,-75.0,50.0,25.0,50.0
2013-03-15,100.0,-25.0,0.0,0.0,-100.0,-100.0,-25.0,-25.0,75.0,0.0,-50.0,0.0,50.0,0.0,0.0,25.0,25.0,-100.0,75.0,0.0,-100.0,-25.0,-50.0,25.0,0.0,-25.0,0.0,-75.0,0.0,-50.0,-75.0,50.0,-50.0,50.0
2013-03-22,75.0,-50.0,0.0,0.0,0.0,0.0,-50.0,-25.0,75.0,0.0,-25.0,0.0,0.0,0.0,-50.0,-50.0,-50.0,-50.0,-50.0,0.0,-100.0,0.0,0.0,100.0,50.0,-50.0,0.0,-50.0,0.0,-50.0,-50.0,0.0,-50.0,50.0
2013-03-29,25.0,-75.0,0.0,-100.0,0.0,0.0,-25.0,-50.0,50.0,25.0,-25.0,-100.0,50.0,0.0,-25.0,25.0,-25.0,-50.0,-25.0,0.0,-75.0,0.0,0.0,0.0,25.0,0.0,0.0,-50.0,0.0,-50.0,-50.0,0.0,-50.0,0.0
2013-04-05,50.0,-75.0,0.0,0.0,0.0,0.0,-25.0,-100.0,0.0,25.0,0.0,-100.0,0.0,0.0,-25.0,25.0,-25.0,0.0,-25.0,-50.0,-50.0,-50.0,-50.0,-25.0,25.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0
2013-04-12,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,-75.0,25.0,50.0,0.0,-100.0,0.0,0.0,0.0,50.0,0.0,0.0,-50.0,-50.0,25.0,-50.0,-50.0,-75.0,-50.0,50.0,-50.0,-50.0,-50.0,-25.0,50.0,-25.0,-50.0,0.0
2013-04-19,0.0,-50.0,0.0,0.0,0.0,0.0,-50.0,-75.0,25.0,0.0,-50.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,-50.0,25.0,-50.0,-100.0,-50.0,0.0,50.0,-50.0,-50.0,-50.0,-25.0,25.0,-100.0,0.0,-100.0
2013-04-26,-100.0,-50.0,-100.0,0.0,-100.0,0.0,50.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,25.0,50.0,0.0,-100.0,0.0,0.0,-50.0,-75.0,0.0,-50.0,50.0,0.0,-50.0,50.0,-50.0,25.0,0.0,-100.0,-75.0
2013-05-03,-25.0,-50.0,-100.0,100.0,-100.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,50.0,0.0,-25.0,0.0,0.0,0.0,-25.0,-50.0,-50.0,50.0,-50.0,-50.0,50.0,0.0,0.0,-75.0,-75.0,-75.0
2013-05-10,-75.0,-50.0,-100.0,0.0,0.0,0.0,25.0,0.0,50.0,50.0,50.0,-100.0,0.0,50.0,-75.0,0.0,0.0,0.0,-100.0,0.0,50.0,0.0,-50.0,0.0,-50.0,50.0,-100.0,-50.0,0.0,-50.0,-100.0,-100.0,-100.0,-50.0
2013-05-17,0.0,-50.0,-100.0,100.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,-100.0,-50.0,50.0,-100.0,-50.0,100.0,-100.0,-75.0,-50.0,100.0,-50.0,0.0,-100.0,0.0,50.0,-75.0,-50.0,-75.0,-100.0,-25.0,-75.0,-75.0,-100.0
2013-05-24,-25.0,-25.0,0.0,100.0,0.0,-100.0,0.0,25.0,0.0,50.0,100.0,-100.0,-50.0,50.0,-75.0,-75.0,75.0,-50.0,-75.0,-50.0,75.0,-25.0,-25.0,-100.0,-50.0,50.0,-75.0,0.0,-100.0,-75.0,50.0,-25.0,-100.0,-75.0
2013-05-31,-50.0,-25.0,-100.0,100.0,100.0,-100.0,-25.0,75.0,0.0,0.0,50.0,0.0,-50.0,50.0,-75.0,-75.0,75.0,-50.0,-100.0,0.0,75.0,-50.0,-25.0,-75.0,-50.0,50.0,0.0,100.0,-50.0,-75.0,25.0,0.0,-25.0,-75.0
2013-06-07,-75.0,50.0,0.0,100.0,100.0,-100.0,-25.0,50.0,0.0,0.0,75.0,100.0,-50.0,50.0,50.0,-50.0,100.0,0.0,-75.0,-50.0,50.0,-75.0,0.0,-75.0,-50.0,-50.0,-50.0,75.0,-75.0,-50.0,25.0,-50.0,-25.0,0.0
2013-06-14,-75.0,25.0,0.0,100.0,100.0,-100.0,100.0,100.0,25.0,0.0,75.0,100.0,0.0,50.0,-25.0,-50.0,75.0,0.0,-25.0,0.0,50.0,-75.0,-25.0,-50.0,-50.0,-25.0,-50.0,75.0,-25.0,0.0,50.0,-25.0,0.0,-50.0
2013-06-21,0.0,25.0,0.0,100.0,100.0,0.0,75.0,75.0,25.0,50.0,50.0,100.0,0.0,50.0,25.0,50.0,75.0,-100.0,50.0,50.0,50.0,-100.0,-100.0,-100.0,-50.0,-50.0,-50.0,0.0,0.0,0.0,50.0,25.0,0.0,-50.0
2013-06-28,-50.0,50.0,100.0,100.0,100.0,0.0,50.0,100.0,0.0,25.0,-50.0,100.0,0.0,50.0,0.0,50.0,0.0,-50.0,25.0,50.0,50.0,-75.0,-25.0,-75.0,-25.0,-25.0,0.0,0.0,-50.0,0.0,50.0,50.0,0.0,-50.0
2013-07-05,-25.0,0.0,0.0,100.0,100.0,-100.0,100.0,75.0,0.0,25.0,0.0,100.0,0.0,0.0,50.0,50.0,0.0,-50.0,25.0,50.0,0.0,-25.0,-25.0,-75.0,-25.0,-25.0,-50.0,50.0,-25.0,0.0,50.0,50.0,0.0,0.0
2013-07-12,-50.0,50.0,-100.0,100.0,100.0,0.0,0.0,75.0,50.0,0.0,50.0,100.0,-50.0,0.0,25.0,50.0,0.0,0.0,50.0,-50.0,-50.0,0.0,0.0,-50.0,0.0,-50.0,-25.0,50.0,-75.0,0.0,50.0,100.0,0.0,0.0
2013-07-19,-100.0,25.0,-100.0,100.0,100.0,-100.0,25.0,50.0,50.0,0.0,50.0,100.0,-50.0,0.0,25.0,50.0,0.0,0.0,50.0,-50.0,-100.0,0.0,0.0,0.0,50.0,-50.0,-25.0,50.0,-50.0,0.0,100.0,25.0,50.0,-50.0
2013-07-26,-50.0,75.0,100.0,0.0,100.0,0.0,-50.0,50.0,100.0,-50.0,50.0,100.0,-50.0,0.0,-50.0,100.0,50.0,-100.0,50.0,-50.0,-75.0,0.0,0.0,0.0,50.0,-100.0,0.0,0.0,-50.0,0.0,50.0,100.0,0.0,-50.0
2013-08-02,100.0,50.0,100.0,0.0,100.0,100.0,50.0,25.0,-25.0,-25.0,50.0,100.0,0.0,0.0,75.0,25.0,-25.0,50.0,50.0,0.0,-75.0,-50.0,0.0,-50.0,-50.0,-25.0,0.0,25.0,-50.0,0.0,0.0,100.0,50.0,0.0
2013-08-09,75.0,100.0,100.0,0.0,100.0,100.0,25.0,-50.0,-50.0,-50.0,-100.0,100.0,0.0,50.0,-50.0,50.0,0.0,0.0,0.0,0.0,-100.0,-50.0,-50.0,-50.0,0.0,-25.0,-25.0,0.0,-50.0,50.0,-25.0,75.0,0.0,0.0
2013-08-16,75.0,50.0,100.0,0.0,0.0,100.0,75.0,-50.0,-75.0,-25.0,-75.0,100.0,50.0,50.0,0.0,100.0,-50.0,50.0,-50.0,0.0,-75.0,-100.0,-25.0,-25.0,50.0,-50.0,-25.0,25.0,0.0,50.0,50.0,25.0,0.0,25.0
2013-08-23,50.0,75.0,100.0,0.0,0.0,100.0,100.0,-25.0,-50.0,-50.0,-75.0,100.0,50.0,50.0,-25.0,75.0,-25.0,100.0,-25.0,0.0,-75.0,-25.0,-100.0,-50.0,50.0,-50.0,-50.0,0.0,-50.0,50.0,25.0,0.0,25.0,50.0
2013-08-30,50.0,75.0,100.0,0.0,0.0,100.0,75.0,-25.0,-50.0,-50.0,0.0,0.0,50.0,0.0,25.0,50.0,-25.0,50.0,-50.0,-50.0,0.0,0.0,-75.0,25.0,0.0,-100.0,-25.0,-50.0,-25.0,-25.0,-50.0,0.0,25.0,50.0
2013-09-06,75.0,100.0,0.0,0.0,0.0,100.0,50.0,-50.0,-100.0,-50.0,-25.0,100.0,50.0,0.0,-50.0,25.0,-100.0,50.0,25.0,-50.0,0.0,25.0,-75.0,25.0,0.0,-75.0,-25.0,-25.0,-75.0,75.0,-25.0,100.0,50.0,100.0
2013-09-13,50.0,75.0,0.0,0.0,0.0,100.0,25.0,0.0,-75.0,-50.0,50.0,100.0,0.0,50.0,-25.0,-25.0,-75.0,0.0,50.0,0.0,0.0,50.0,0.0,50.0,-50.0,-25.0,0.0,25.0,-50.0,50.0,-75.0,75.0,0.0,75.0
2013-09-20,25.0,25.0,0.0,0.0,0.0,0.0,25.0,-25.0,-75.0,-50.0,25.0,100.0,0.0,50.0,-25.0,50.0,0.0,-100.0,100.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,-50.0,50.0,-50.0,50.0,-50.0,75.0,0.0,75.0
2013-09-27,-50.0,50.0,100.0,0.0,0.0,100.0,-50.0,-25.0,-50.0,-75.0,25.0,0.0,-50.0,50.0,-50.0,25.0,25.0,-50.0,75.0,0.0,-50.0,50.0,0.0,50.0,75.0,50.0,-50.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
2013-10-04,-25.0,0.0,100.0,0.0,0.0,100.0,-25.0,-50.0,-50.0,-75.0,0.0,0.0,0.0,0.0,-50.0,25.0,75.0,-50.0,25.0,50.0,-25.0,50.0,-50.0,50.0,75.0,50.0,-50.0,0.0,0.0,50.0,-50.0,0.0,-50.0,50.0
2013-10-11,-25.0,0.0,0.0,0.0,0.0,100.0,-50.0,-50.0,-50.0,-50.0,0.0,0.0,-50.0,0.0,50.0,0.0,50.0,0.0,-50.0,-50.0,-25.0,50.0,-75.0,100.0,50.0,50.0,-50.0,0.0,0.0,0.0,-50.0,0.0,-50.0,75.0
2013-10-18,-50.0,0.0,0.0,100.0,0.0,0.0,-25.0,0.0,-50.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,0.0,0.0,-50.0,-100.0,100.0,-100.0,25.0,50.0,50.0,-50.0,0.0,0.0,0.0,0.0,0.0,-50.0,50.0
2013-10-25,-25.0,0.0,-100.0,0.0,-100.0,0.0,0.0,-50.0,0.0,0.0,-50.0,0.0,-25.0,25.0,50.0,0.0,0.0,0.0,0.0,-50.0,-75.0,75.0,-75.0,25.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,100.0,50.0,25.0
2013-11-01,50.0,-50.0,-100.0,0.0,-100.0,0.0,25.0,-25.0,0.0,0.0,25.0,0.0,25.0,25.0,50.0,0.0,50.0,0.0,50.0,0.0,-75.0,75.0,-25.0,0.0,0.0,50.0,0.0,50.0,-50.0,0.0,0.0,25.0,-50.0,25.0
2013-11-08,50.0,-50.0,-100.0,100.0,100.0,0.0,25.0,25.0,0.0,50.0,25.0,0.0,-50.0,-50.0,50.0,0.0,100.0,0.0,-100.0,50.0,0.0,-50.0,0.0,-50.0,0.0,50.0,50.0,50.0,-50.0,50.0,0.0,25.0,-25.0,50.0
2013-11-15,25.0,-100.0,-100.0,0.0,100.0,0.0,-50.0,100.0,0.0,0.0,50.0,0.0,-50.0,-50.0,-50.0,0.0,100.0,0.0,-75.0,50.0,-50.0,-50.0,0.0,-50.0,50.0,0.0,25.0,100.0,-50.0,50.0,0.0,0.0,-75.0,0.0
2013-11-22,75.0,0.0,100.0,0.0,100.0,0.0,-50.0,75.0,0.0,50.0,100.0,0.0,-50.0,-50.0,-25.0,25.0,75.0,-100.0,-75.0,50.0,-25.0,-50.0,-50.0,-100.0,-50.0,-25.0,25.0,100.0,50.0,25.0,100.0,-50.0,-50.0,-50.0
2013-11-29,0.0,-75.0,100.0,-100.0,0.0,0.0,-100.0,25.0,0.0,50.0,100.0,0.0,-100.0,50.0,-25.0,25.0,75.0,-50.0,-100.0,0.0,-75.0,-50.0,-25.0,-75.0,0.0,0.0,0.0,0.0,25.0,-25.0,75.0,0.0,50.0,-50.0
2013-12-06,100.0,0.0,100.0,-100.0,0.0,0.0,-25.0,0.0,50.0,50.0,0.0,100.0,-25.0,-100.0,-50.0,0.0,100.0,0.0,-75.0,0.0,-100.0,0.0,50.0,-75.0,-50.0,-25.0,0.0,-25.0,-25.0,-75.0,75.0,0.0,25.0,-50.0
2013-12-13,100.0,-100.0,-100.0,-100.0,0.0,-100.0,25.0,-100.0,75.0,50.0,-25.0,100.0,-75.0,-75.0,25.0,0.0,75.0,50.0,-50.0,-50.0,-75.0,-25.0,25.0,-100.0,-100.0,-25.0,0.0,75.0,-50.0,-25.0,50.0,-100.0,25.0,50.0
2013-12-20,100.0,-25.0,100.0,-100.0,0.0,-100.0,0.0,25.0,75.0,100.0,25.0,100.0,0.0,-75.0,25.0,50.0,75.0,50.0,-25.0,-50.0,-25.0,-25.0,25.0,-75.0,100.0,-50.0,0.0,75.0,0.0,25.0,-100.0,-50.0,0.0,50.0
2013-12-27,75.0,-25.0,100.0,0.0,0.0,-100.0,25.0,25.0,50.0,75.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,-25.0,-50.0,0.0,-50.0,0.0,-25.0,75.0,-50.0,50.0,75.0,-50.0,50.0,-75.0,-25.0,0.0,50.0
2014-01-03,75.0,50.0,100.0,0.0,0.0,-100.0,25.0,50.0,50.0,75.0,50.0,0.0,0.0,50.0,-50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,25.0,0.0,50.0,0.0,-50.0,-50.0,-75.0,75.0,0.0,0.0
2014-01-10,100.0,50.0,100.0,100.0,100.0,-100.0,50.0,0.0,50.0,0.0,-50.0,-100.0,50.0,-50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,-100.0,-50.0,0.0,-50.0,50.0,100.0,0.0,50.0,-50.0,50.0,0.0,50.0
2014-01-17,100.0,50.0,100.0,100.0,100.0,-100.0,50.0,100.0,-50.0,0.0,-50.0,-100.0,50.0,-50.0,50.0,50.0,50.0,0.0,50.0,25.0,50.0,50.0,-75.0,-75.0,50.0,-50.0,50.0,75.0,0.0,50.0,-50.0,50.0,-50.0,50.0
2014-01-24,50.0,50.0,100.0,100.0,0.0,-100.0,0.0,75.0,0.0,0.0,0.0,-100.0,100.0,-50.0,100.0,-50.0,50.0,0.0,50.0,25.0,50.0,50.0,-25.0,-75.0,50.0,-50.0,0.0,75.0,0.0,50.0,50.0,0.0,50.0,50.0
2014-01-31,50.0,50.0,0.0,100.0,0.0,0.0,0.0,75.0,-50.0,0.0,-25.0,100.0,75.0,-50.0,75.0,-50.0,0.0,0.0,50.0,-100.0,50.0,50.0,0.0,-50.0,50.0,-50.0,0.0,100.0,-50.0,0.0,25.0,25.0,100.0,25.0
2014-02-07,25.0,0.0,0.0,100.0,-100.0,0.0,25.0,50.0,50.0,50.0,25.0,100.0,75.0,-50.0,75.0,-50.0,-50.0,0.0,50.0,-75.0,0.0,0.0,-50.0,-50.0,0.0,-25.0,0.0,75.0,-25.0,50.0,25.0,25.0,75.0,-25.0
2014-02-14,25.0,50.0,0.0,100.0,-100.0,-100.0,25.0,-50.0,-50.0,50.0,-50.0,100.0,50.0,100.0,100.0,-100.0,0.0,0.0,50.0,25.0,25.0,-25.0,-75.0,-25.0,0.0,-25.0,25.0,75.0,-25.0,100.0,0.0,50.0,75.0,50.0
2014-02-21,-100.0,25.0,-100.0,-100.0,-100.0,-100.0,50.0,-100.0,-50.0,50.0,-50.0,100.0,-50.0,75.0,75.0,-75.0,-25.0,-100.0,50.0,50.0,-50.0,-25.0,-100.0,-25.0,50.0,0.0,25.0,50.0,-50.0,0.0,50.0,0.0,-50.0,50.0
2014-02-28,-100.0,25.0,100.0,-100.0,-100.0,-100.0,100.0,-75.0,-50.0,0.0,0.0,-100.0,50.0,75.0,75.0,0.0,0.0,-50.0,0.0,0.0,-25.0,50.0,-75.0,0.0,50.0,50.0,0.0,50.0,-25.0,-25.0,-25.0,-50.0,25.0,50.0
2014-03-07,-75.0,-50.0,100.0,0.0,-100.0,-100.0,25.0,-75.0,100.0,0.0,-25.0,-100.0,75.0,-50.0,-50.0,25.0,0.0,-50.0,-50.0,25.0,-50.0,100.0,-75.0,-50.0,-50.0,25.0,0.0,0.0,-25.0,25.0,25.0,-50.0,25.0,0.0
2014-03-14,-75.0,25.0,100.0,-100.0,-100.0,0.0,25.0,-50.0,75.0,0.0,-25.0,-100.0,75.0,0.0,-25.0,25.0,25.0,100.0,-25.0,25.0,-25.0,75.0,0.0,-25.0,-50.0,25.0,0.0,0.0,-50.0,0.0,50.0,-50.0,50.0,-100.0
2014-03-21,-50.0,-25.0,0.0,0.0,-100.0,0.0,0.0,-25.0,75.0,50.0,0.0,-100.0,0.0,0.0,-25.0,-50.0,25.0,50.0,25.0,50.0,25.0,75.0,0.0,-50.0,-100.0,0.0,0.0,0.0,0.0,50.0,50.0,-50.0,50.0,-100.0
2014-03-28,-50.0,-50.0,-100.0,100.0,-100.0,0.0,0.0,-75.0,50.0,25.0,0.0,0.0,-50.0,50.0,0.0,0.0,100.0,50.0,50.0,50.0,50.0,50.0,0.0,-25.0,-75.0,0.0,0.0,0.0,-50.0,0.0,50.0,-100.0,50.0,-75.0
2014-04-04,-75.0,-50.0,-100.0,100.0,0.0,-100.0,25.0,-50.0,0.0,25.0,0.0,-100.0,-50.0,0.0,0.0,0.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,-25.0,-75.0,50.0,0.0,0.0,-25.0,50.0,50.0,50.0,50.0,-25.0
2014-04-11,-75.0,0.0,-100.0,100.0,0.0,-100.0,100.0,-50.0,50.0,-50.0,0.0,0.0,-75.0,25.0,50.0,50.0,100.0,0.0,-50.0,0.0,-75.0,0.0,50.0,50.0,-50.0,-50.0,0.0,50.0,-25.0,50.0,0.0,25.0,50.0,-50.0
2014-04-18,0.0,-25.0,-100.0,0.0,0.0,-100.0,25.0,-50.0,50.0,-75.0,50.0,0.0,-75.0,25.0,25.0,-25.0,100.0,0.0,-25.0,0.0,-25.0,0.0,25.0,25.0,-50.0,-50.0,0.0,0.0,0.0,50.0,-75.0,25.0,0.0,0.0
2014-04-25,50.0,50.0,100.0,0.0,0.0,0.0,25.0,-50.0,0.0,-75.0,50.0,0.0,-50.0,50.0,25.0,25.0,75.0,0.0,-25.0,0.0,0.0,0.0,-25.0,25.0,0.0,-50.0,0.0,0.0,50.0,0.0,-75.0,50.0,-50.0,-25.0
2014-05-02,-50.0,-25.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,-50.0,50.0,0.0,0.0,50.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,25.0,-50.0,-50.0,0.0,-50.0,-50.0,0.0,-50.0,0.0,-50.0,0.0,0.0,25.0
2014-05-09,-25.0,-25.0,-100.0,0.0,-100.0,100.0,-50.0,25.0,0.0,-50.0,-50.0,-100.0,-100.0,50.0,0.0,0.0,50.0,0.0,-100.0,0.0,-75.0,0.0,0.0,-100.0,0.0,-50.0,-100.0,-50.0,-50.0,0.0,-50.0,25.0,-25.0,0.0
2014-05-16,-25.0,-100.0,-100.0,0.0,-100.0,100.0,-75.0,50.0,0.0,-50.0,0.0,-100.0,-75.0,50.0,-50.0,100.0,100.0,0.0,-75.0,0.0,50.0,25.0,0.0,-75.0,0.0,0.0,-75.0,-50.0,-50.0,-50.0,0.0,-25.0,75.0,-50.0
2014-05-23,50.0,-75.0,-100.0,-100.0,0.0,100.0,50.0,75.0,0.0,-50.0,-100.0,-100.0,-75.0,100.0,-25.0,75.0,75.0,-100.0,0.0,0.0,75.0,25.0,-50.0,0.0,0.0,0.0,-75.0,-50.0,-100.0,-25.0,-50.0,50.0,100.0,0.0
2014-05-30,-50.0,-75.0,-100.0,-100.0,0.0,100.0,25.0,75.0,0.0,0.0,-50.0,-100.0,-100.0,75.0,-25.0,75.0,75.0,-50.0,-50.0,0.0,75.0,50.0,-25.0,25.0,0.0,50.0,0.0,-100.0,-75.0,25.0,-25.0,50.0,75.0,0.0
2014-06-06,-75.0,-100.0,-100.0,-100.0,100.0,100.0,25.0,50.0,0.0,0.0,-75.0,-100.0,-75.0,75.0,100.0,50.0,-50.0,-50.0,-100.0,0.0,0.0,-50.0,-75.0,25.0,0.0,-25.0,0.0,-75.0,-75.0,50.0,0.0,-50.0,75.0,0.0
2014-06-13,-75.0,-75.0,0.0,-100.0,100.0,100.0,-50.0,50.0,-25.0,0.0,-75.0,0.0,-25.0,50.0,75.0,50.0,25.0,0.0,-75.0,-50.0,50.0,-50.0,-50.0,-100.0,-50.0,75.0,0.0,-75.0,0.0,50.0,-25.0,-50.0,0.0,0.0
2014-06-20,-50.0,-75.0,0.0,-100.0,100.0,100.0,-50.0,75.0,-25.0,0.0,-50.0,0.0,0.0,0.0,75.0,-100.0,0.0,100.0,-50.0,-25.0,0.0,-25.0,-50.0,-25.0,100.0,50.0,-50.0,-50.0,0.0,50.0,-25.0,-100.0,0.0,0.0
2014-06-27,-100.0,-50.0,-100.0,-100.0,0.0,100.0,0.0,100.0,-50.0,-25.0,0.0,0.0,0.0,50.0,0.0,-75.0,0.0,50.0,-25.0,-25.0,50.0,-25.0,-50.0,-25.0,75.0,50.0,0.0,-50.0,-50.0,0.0,-50.0,-75.0,0.0,100.0
2014-07-04,-50.0,0.0,-100.0,-100.0,0.0,100.0,25.0,75.0,-50.0,-25.0,0.0,0.0,-50.0,0.0,-100.0,-75.0,0.0,50.0,-25.0,0.0,0.0,0.0,-50.0,50.0,75.0,50.0,0.0,-50.0,-50.0,0.0,-50.0,-75.0,50.0,75.0
2014-07-11,-75.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,-100.0,-50.0,0.0,-50.0,-100.0,0.0,0.0,-75.0,-50.0,0.0,0.0,0.0,0.0,50.0,0.0,-50.0,-50.0,50.0,0.0,0.0,0.0,-50.0,50.0,0.0,0.0,50.0,75.0
2014-07-18,-25.0,-75.0,-100.0,0.0,0.0,0.0,25.0,-75.0,-50.0,0.0,0.0,-100.0,0.0,0.0,-75.0,-50.0,0.0,0.0,0.0,0.0,-50.0,-50.0,0.0,-50.0,50.0,25.0,0.0,0.0,0.0,50.0,-50.0,-25.0,0.0,100.0
2014-07-25,0.0,-75.0,-100.0,0.0,100.0,0.0,50.0,-75.0,0.0,0.0,0.0,-100.0,0.0,0.0,-50.0,-50.0,0.0,0.0,0.0,0.0,-50.0,-25.0,-50.0,-50.0,50.0,25.0,50.0,0.0,0.0,100.0,-25.0,-100.0,100.0,75.0
2014-08-01,50.0,0.0,0.0,0.0,100.0,0.0,25.0,-100.0,0.0,0.0,0.0,-100.0,-100.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,-25.0,25.0,-25.0,-50.0,50.0,0.0,25.0,0.0,0.0,50.0,-75.0,-25.0,100.0,75.0
2014-08-08,75.0,-50.0,-100.0,0.0,100.0,0.0,-25.0,-75.0,0.0,0.0,100.0,0.0,-75.0,0.0,0.0,-50.0,50.0,0.0,50.0,-50.0,-100.0,50.0,-75.0,-100.0,0.0,0.0,-50.0,0.0,-25.0,25.0,0.0,-25.0,75.0,50.0
2014-08-15,25.0,-50.0,-100.0,100.0,100.0,100.0,0.0,-50.0,-50.0,0.0,75.0,0.0,-25.0,50.0,-50.0,-100.0,100.0,0.0,100.0,-50.0,-100.0,-50.0,-50.0,-75.0,-50.0,-50.0,-25.0,50.0,-50.0,50.0,-50.0,0.0,-50.0,50.0
2014-08-22,50.0,-100.0,-100.0,100.0,0.0,100.0,-25.0,-25.0,0.0,0.0,75.0,0.0,0.0,100.0,-25.0,-75.0,75.0,-100.0,75.0,-50.0,-75.0,0.0,0.0,-50.0,-50.0,-50.0,-25.0,50.0,-50.0,25.0,-25.0,0.0,-25.0,0.0
2014-08-29,100.0,-75.0,-100.0,100.0,0.0,-100.0,25.0,-25.0,0.0,-50.0,100.0,0.0,0.0,75.0,-50.0,-75.0,25.0,-50.0,-50.0,-50.0,-75.0,-100.0,25.0,25.0,-50.0,-50.0,50.0,0.0,-75.0,75.0,-25.0,0.0,-25.0,0.0
2014-09-05,75.0,-100.0,0.0,100.0,0.0,-100.0,50.0,-50.0,-50.0,-50.0,75.0,-100.0,-50.0,75.0,-25.0,0.0,50.0,-50.0,25.0,-50.0,0.0,-75.0,25.0,0.0,-50.0,-25.0,-100.0,25.0,-75.0,0.0,0.0,-50.0,0.0,0.0
2014-09-12,75.0,-75.0,0.0,100.0,0.0,-100.0,50.0,-100.0,25.0,-50.0,25.0,-100.0,-50.0,0.0,25.0,0.0,50.0,0.0,-50.0,-50.0,50.0,-75.0,-50.0,-25.0,0.0,-75.0,-75.0,25.0,-50.0,-50.0,0.0,-25.0,50.0,-50.0
2014-09-19,0.0,25.0,0.0,100.0,0.0,-100.0,50.0,-25.0,25.0,0.0,0.0,-100.0,0.0,0.0,0.0,-50.0,50.0,-100.0,25.0,-25.0,0.0,0.0,-50.0,-25.0,-100.0,-50.0,-75.0,50.0,-50.0,-50.0,0.0,-25.0,50.0,-50.0
2014-09-26,50.0,-25.0,0.0,100.0,0.0,-100.0,0.0,-25.0,50.0,25.0,0.0,0.0,25.0,-50.0,50.0,-50.0,50.0,-50.0,25.0,-25.0,25.0,0.0,0.0,-50.0,-75.0,-50.0,0.0,0.0,0.0,-50.0,50.0,50.0,0.0,-50.0
2014-10-03,25.0,-25.0,0.0,100.0,0.0,0.0,-50.0,0.0,50.0,25.0,0.0,-100.0,0.0,-25.0,50.0,-25.0,50.0,-50.0,50.0,0.0,25.0,0.0,0.0,-50.0,-75.0,-50.0,0.0,0.0,0.0,-50.0,50.0,-50.0,0.0,-50.0
2014-10-10,25.0,-50.0,-100.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,-100.0,-25.0,-25.0,-50.0,-25.0,-50.0,0.0,0.0,0.0,50.0,-50.0,0.0,-50.0,-50.0,-100.0,0.0,0.0,-50.0,0.0,50.0,-50.0,0.0,0.0
2014-10-17,0.0,-50.0,-100.0,0.0,0.0,0.0,-50.0,0.0,0.0,50.0,0.0,-100.0,-75.0,0.0,-50.0,0.0,-50.0,0.0,25.0,-50.0,50.0,-50.0,0.0,0.0,-50.0,-75.0,0.0,0.0,-50.0,50.0,50.0,-100.0,0.0,0.0
2014-10-24,0.0,-50.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,-50.0,0.0,0.0,-50.0,0.0,-100.0,-50.0,-100.0,-100.0,0.0,-100.0,0.0,-50.0,-50.0,0.0,-50.0,-75.0,-50.0,0.0,0.0,25.0,-50.0,-100.0,50.0,50.0
2014-10-31,50.0,-25.0,0.0,-100.0,0.0,-100.0,-75.0,50.0,0.0,-50.0,-100.0,0.0,0.0,-50.0,-75.0,-25.0,-75.0,-50.0,-25.0,-25.0,25.0,-100.0,-25.0,50.0,-25.0,0.0,-50.0,-50.0,0.0,25.0,-25.0,-75.0,0.0,25.0
